"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ Italy (IT)","Generation - Solar  [MW] Intraday / Italy (IT)","Generation - Solar  [MW] Current / Italy (IT)","Generation - Wind Offshore  [MW] Day Ahead/ Italy (IT)","Generation - Wind Offshore  [MW] Intraday / Italy (IT)","Generation - Wind Offshore  [MW] Current / Italy (IT)","Generation - Wind Onshore  [MW] Day Ahead/ Italy (IT)","Generation - Wind Onshore  [MW] Intraday / Italy (IT)","Generation - Wind Onshore  [MW] Current / Italy (IT)"
"30.11.2022 17:00 - 30.11.2022 18:00","0","N/A","0","N/A","n/e","n/e","3724","3631","n/e"
"30.11.2022 18:00 - 30.11.2022 19:00","0","N/A","0","N/A","n/e","n/e","3902","3572","n/e"
"30.11.2022 19:00 - 30.11.2022 20:00","0","N/A","0","N/A","n/e","n/e","3821","3423","n/e"
"30.11.2022 20:00 - 30.11.2022 21:00","0","N/A","0","N/A","n/e","n/e","3681","3370","n/e"
"30.11.2022 21:00 - 30.11.2022 22:00","0","N/A","0","N/A","n/e","n/e","3629","3333","n/e"
"30.11.2022 22:00 - 30.11.2022 23:00","0","N/A","0","N/A","n/e","n/e","3667","3284","n/e"
"30.11.2022 23:00 - 01.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","3390","3276","n/e"
"01.12.2022 00:00 - 01.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","3786","3786","n/e"
"01.12.2022 01:00 - 01.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","3717","3717","n/e"
"01.12.2022 02:00 - 01.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","3675","3675","n/e"
"01.12.2022 03:00 - 01.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","3606","3606","n/e"
"01.12.2022 04:00 - 01.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","3408","3546","n/e"
"01.12.2022 05:00 - 01.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","3340","3452","n/e"
"01.12.2022 06:00 - 01.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","3231","3360","n/e"
"01.12.2022 07:00 - 01.12.2022 08:00","82","N/A","101","N/A","n/e","n/e","2997","3139","n/e"
"01.12.2022 08:00 - 01.12.2022 09:00","945","N/A","958","N/A","n/e","n/e","2671","2787","n/e"
"01.12.2022 09:00 - 01.12.2022 10:00","2312","N/A","2101","N/A","n/e","n/e","2328","2383","n/e"
"01.12.2022 10:00 - 01.12.2022 11:00","3396","N/A","3190","N/A","n/e","n/e","2074","2061","n/e"
"01.12.2022 11:00 - 01.12.2022 12:00","4056","N/A","3972","N/A","n/e","n/e","1985","1977","n/e"
"01.12.2022 12:00 - 01.12.2022 13:00","4113","N/A","4031","N/A","n/e","n/e","1778","1578","n/e"
"01.12.2022 13:00 - 01.12.2022 14:00","3572","N/A","3471","N/A","n/e","n/e","1501","1385","n/e"
"01.12.2022 14:00 - 01.12.2022 15:00","2649","N/A","2494","N/A","n/e","n/e","1317","1170","n/e"
"01.12.2022 15:00 - 01.12.2022 16:00","1348","N/A","1325","N/A","n/e","n/e","1093","1011","n/e"
"01.12.2022 16:00 - 01.12.2022 17:00","190","N/A","206","N/A","n/e","n/e","908","890","n/e"
"01.12.2022 17:00 - 01.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","843","830","n/e"
"01.12.2022 18:00 - 01.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","748","730","n/e"
"01.12.2022 19:00 - 01.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","614","605","n/e"
"01.12.2022 20:00 - 01.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","496","485","n/e"
"01.12.2022 21:00 - 01.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","416","405","n/e"
"01.12.2022 22:00 - 01.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","387","356","n/e"
"01.12.2022 23:00 - 02.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","361","317","n/e"
"02.12.2022 00:00 - 02.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","275","275","n/e"
"02.12.2022 01:00 - 02.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","267","267","n/e"
"02.12.2022 02:00 - 02.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","286","286","n/e"
"02.12.2022 03:00 - 02.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","322","322","n/e"
"02.12.2022 04:00 - 02.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","349","342","n/e"
"02.12.2022 05:00 - 02.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","386","368","n/e"
"02.12.2022 06:00 - 02.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","446","435","n/e"
"02.12.2022 07:00 - 02.12.2022 08:00","143","N/A","138","N/A","n/e","n/e","526","502","n/e"
"02.12.2022 08:00 - 02.12.2022 09:00","968","N/A","888","N/A","n/e","n/e","576","566","n/e"
"02.12.2022 09:00 - 02.12.2022 10:00","2133","N/A","2022","N/A","n/e","n/e","600","578","n/e"
"02.12.2022 10:00 - 02.12.2022 11:00","2992","N/A","2821","N/A","n/e","n/e","585","568","n/e"
"02.12.2022 11:00 - 02.12.2022 12:00","3488","N/A","3241","N/A","n/e","n/e","780","763","n/e"
"02.12.2022 12:00 - 02.12.2022 13:00","3201","N/A","3079","N/A","n/e","n/e","998","978","n/e"
"02.12.2022 13:00 - 02.12.2022 14:00","2572","N/A","2575","N/A","n/e","n/e","1095","1098","n/e"
"02.12.2022 14:00 - 02.12.2022 15:00","1676","N/A","1755","N/A","n/e","n/e","1161","1171","n/e"
"02.12.2022 15:00 - 02.12.2022 16:00","806","N/A","855","N/A","n/e","n/e","1159","1133","n/e"
"02.12.2022 16:00 - 02.12.2022 17:00","107","N/A","103","N/A","n/e","n/e","1197","1105","n/e"
"02.12.2022 17:00 - 02.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","1268","1195","n/e"
"02.12.2022 18:00 - 02.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","1344","1289","n/e"
"02.12.2022 19:00 - 02.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","1418","1399","n/e"
"02.12.2022 20:00 - 02.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","1526","1464","n/e"
"02.12.2022 21:00 - 02.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","1600","1528","n/e"
"02.12.2022 22:00 - 02.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","1670","1616","n/e"
"02.12.2022 23:00 - 03.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","1787","1657","n/e"
"03.12.2022 00:00 - 03.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","1776","1776","n/e"
"03.12.2022 01:00 - 03.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","1788","1788","n/e"
"03.12.2022 02:00 - 03.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","1822","1822","n/e"
"03.12.2022 03:00 - 03.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","1844","1844","n/e"
"03.12.2022 04:00 - 03.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","1831","1885","n/e"
"03.12.2022 05:00 - 03.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","1827","1893","n/e"
"03.12.2022 06:00 - 03.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","1855","1902","n/e"
"03.12.2022 07:00 - 03.12.2022 08:00","71","N/A","71","N/A","n/e","n/e","1878","1935","n/e"
"03.12.2022 08:00 - 03.12.2022 09:00","502","N/A","463","N/A","n/e","n/e","1926","1945","n/e"
"03.12.2022 09:00 - 03.12.2022 10:00","1145","N/A","1071","N/A","n/e","n/e","1977","2003","n/e"
"03.12.2022 10:00 - 03.12.2022 11:00","1741","N/A","1659","N/A","n/e","n/e","2039","2023","n/e"
"03.12.2022 11:00 - 03.12.2022 12:00","2045","N/A","2030","N/A","n/e","n/e","2208","2229","n/e"
"03.12.2022 12:00 - 03.12.2022 13:00","2104","N/A","2087","N/A","n/e","n/e","2431","2389","n/e"
"03.12.2022 13:00 - 03.12.2022 14:00","1795","N/A","1847","N/A","n/e","n/e","2539","2388","n/e"
"03.12.2022 14:00 - 03.12.2022 15:00","1299","N/A","1374","N/A","n/e","n/e","2373","2405","n/e"
"03.12.2022 15:00 - 03.12.2022 16:00","675","N/A","720","N/A","n/e","n/e","2694","2468","n/e"
"03.12.2022 16:00 - 03.12.2022 17:00","112","N/A","107","N/A","n/e","n/e","2740","2421","n/e"
"03.12.2022 17:00 - 03.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","2794","2419","n/e"
"03.12.2022 18:00 - 03.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","2956","2457","n/e"
"03.12.2022 19:00 - 03.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","2932","2543","n/e"
"03.12.2022 20:00 - 03.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","2881","2568","n/e"
"03.12.2022 21:00 - 03.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","2859","2467","n/e"
"03.12.2022 22:00 - 03.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","2909","2478","n/e"
"03.12.2022 23:00 - 04.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","2827","2499","n/e"
"04.12.2022 00:00 - 04.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","2702","2702","n/e"
"04.12.2022 01:00 - 04.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","2667","2667","n/e"
"04.12.2022 02:00 - 04.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","2653","2653","n/e"
"04.12.2022 03:00 - 04.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","2599","2599","n/e"
"04.12.2022 04:00 - 04.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","2269","2500","n/e"
"04.12.2022 05:00 - 04.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","2236","2602","n/e"
"04.12.2022 06:00 - 04.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","2415","2768","n/e"
"04.12.2022 07:00 - 04.12.2022 08:00","99","N/A","104","N/A","n/e","n/e","2435","2759","n/e"
"04.12.2022 08:00 - 04.12.2022 09:00","824","N/A","872","N/A","n/e","n/e","2584","2726","n/e"
"04.12.2022 09:00 - 04.12.2022 10:00","1950","N/A","1978","N/A","n/e","n/e","2260","2277","n/e"
"04.12.2022 10:00 - 04.12.2022 11:00","2987","N/A","2942","N/A","n/e","n/e","2081","2000","n/e"
"04.12.2022 11:00 - 04.12.2022 12:00","3490","N/A","3441","N/A","n/e","n/e","2314","2261","n/e"
"04.12.2022 12:00 - 04.12.2022 13:00","3633","N/A","3566","N/A","n/e","n/e","2494","2967","n/e"
"04.12.2022 13:00 - 04.12.2022 14:00","3317","N/A","3282","N/A","n/e","n/e","2371","2889","n/e"
"04.12.2022 14:00 - 04.12.2022 15:00","2528","N/A","2496","N/A","n/e","n/e","2204","2377","n/e"
"04.12.2022 15:00 - 04.12.2022 16:00","1300","N/A","1333","N/A","n/e","n/e","1959","1908","n/e"
"04.12.2022 16:00 - 04.12.2022 17:00","197","N/A","209","N/A","n/e","n/e","1689","1588","n/e"
"04.12.2022 17:00 - 04.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","1697","1591","n/e"
"04.12.2022 18:00 - 04.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","1594","1429","n/e"
"04.12.2022 19:00 - 04.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","1522","1417","n/e"
"04.12.2022 20:00 - 04.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","1443","1391","n/e"
"04.12.2022 21:00 - 04.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","1370","1325","n/e"
"04.12.2022 22:00 - 04.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","1300","1217","n/e"
"04.12.2022 23:00 - 05.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","1113","1157","n/e"
"05.12.2022 00:00 - 05.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","1104","1104","n/e"
"05.12.2022 01:00 - 05.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","1056","1056","n/e"
"05.12.2022 02:00 - 05.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","1025","1025","n/e"
"05.12.2022 03:00 - 05.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","965","965","n/e"
"05.12.2022 04:00 - 05.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","908","924","n/e"
"05.12.2022 05:00 - 05.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","884","912","n/e"
"05.12.2022 06:00 - 05.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","883","918","n/e"
"05.12.2022 07:00 - 05.12.2022 08:00","144","N/A","142","N/A","n/e","n/e","876","926","n/e"
"05.12.2022 08:00 - 05.12.2022 09:00","1082","N/A","1073","N/A","n/e","n/e","843","845","n/e"
"05.12.2022 09:00 - 05.12.2022 10:00","2442","N/A","2406","N/A","n/e","n/e","768","788","n/e"
"05.12.2022 10:00 - 05.12.2022 11:00","3573","N/A","3519","N/A","n/e","n/e","660","696","n/e"
"05.12.2022 11:00 - 05.12.2022 12:00","4329","N/A","4153","N/A","n/e","n/e","643","676","n/e"
"05.12.2022 12:00 - 05.12.2022 13:00","4385","N/A","4211","N/A","n/e","n/e","785","803","n/e"
"05.12.2022 13:00 - 05.12.2022 14:00","3882","N/A","3754","N/A","n/e","n/e","915","1054","n/e"
"05.12.2022 14:00 - 05.12.2022 15:00","2794","N/A","2714","N/A","n/e","n/e","919","1092","n/e"
"05.12.2022 15:00 - 05.12.2022 16:00","1417","N/A","1380","N/A","n/e","n/e","704","841","n/e"
"05.12.2022 16:00 - 05.12.2022 17:00","206","N/A","206","N/A","n/e","n/e","667","769","n/e"
"05.12.2022 17:00 - 05.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","689","830","n/e"
"05.12.2022 18:00 - 05.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","723","885","n/e"
"05.12.2022 19:00 - 05.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","815","973","n/e"
"05.12.2022 20:00 - 05.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","923","1043","n/e"
"05.12.2022 21:00 - 05.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","1058","1115","n/e"
"05.12.2022 22:00 - 05.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","1126","1226","n/e"
"05.12.2022 23:00 - 06.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","1241","1359","n/e"
"06.12.2022 00:00 - 06.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","1523","1523","n/e"
"06.12.2022 01:00 - 06.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","1548","1548","n/e"
"06.12.2022 02:00 - 06.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","1572","1572","n/e"
"06.12.2022 03:00 - 06.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","1549","1549","n/e"
"06.12.2022 04:00 - 06.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","1479","1540","n/e"
"06.12.2022 05:00 - 06.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","1354","1430","n/e"
"06.12.2022 06:00 - 06.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","1236","1320","n/e"
"06.12.2022 07:00 - 06.12.2022 08:00","103","N/A","109","N/A","n/e","n/e","1230","1320","n/e"
"06.12.2022 08:00 - 06.12.2022 09:00","954","N/A","957","N/A","n/e","n/e","1240","1328","n/e"
"06.12.2022 09:00 - 06.12.2022 10:00","2249","N/A","2261","N/A","n/e","n/e","1179","1228","n/e"
"06.12.2022 10:00 - 06.12.2022 11:00","3338","N/A","3339","N/A","n/e","n/e","945","989","n/e"
"06.12.2022 11:00 - 06.12.2022 12:00","4032","N/A","3920","N/A","n/e","n/e","829","874","n/e"
"06.12.2022 12:00 - 06.12.2022 13:00","4201","N/A","3997","N/A","n/e","n/e","873","1070","n/e"
"06.12.2022 13:00 - 06.12.2022 14:00","3750","N/A","3577","N/A","n/e","n/e","865","1037","n/e"
"06.12.2022 14:00 - 06.12.2022 15:00","2679","N/A","2522","N/A","n/e","n/e","811","969","n/e"
"06.12.2022 15:00 - 06.12.2022 16:00","1299","N/A","1285","N/A","n/e","n/e","709","838","n/e"
"06.12.2022 16:00 - 06.12.2022 17:00","169","N/A","178","N/A","n/e","n/e","612","753","n/e"
"06.12.2022 17:00 - 06.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","566","684","n/e"
"06.12.2022 18:00 - 06.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","529","589","n/e"
"06.12.2022 19:00 - 06.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","469","547","n/e"
"06.12.2022 20:00 - 06.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","424","475","n/e"
"06.12.2022 21:00 - 06.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","376","427","n/e"
"06.12.2022 22:00 - 06.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","311","383","n/e"
"06.12.2022 23:00 - 07.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","252","366","n/e"
"07.12.2022 00:00 - 07.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","323","323","n/e"
"07.12.2022 01:00 - 07.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","312","312","n/e"
"07.12.2022 02:00 - 07.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","291","291","n/e"
"07.12.2022 03:00 - 07.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","271","271","n/e"
"07.12.2022 04:00 - 07.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","251","270","n/e"
"07.12.2022 05:00 - 07.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","236","243","n/e"
"07.12.2022 06:00 - 07.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","220","221","n/e"
"07.12.2022 07:00 - 07.12.2022 08:00","113","N/A","114","N/A","n/e","n/e","249","241","n/e"
"07.12.2022 08:00 - 07.12.2022 09:00","1019","N/A","1011","N/A","n/e","n/e","256","256","n/e"
"07.12.2022 09:00 - 07.12.2022 10:00","2410","N/A","2471","N/A","n/e","n/e","250","255","n/e"
"07.12.2022 10:00 - 07.12.2022 11:00","3597","N/A","3694","N/A","n/e","n/e","198","199","n/e"
"07.12.2022 11:00 - 07.12.2022 12:00","4306","N/A","4329","N/A","n/e","n/e","247","241","n/e"
"07.12.2022 12:00 - 07.12.2022 13:00","4365","N/A","4390","N/A","n/e","n/e","322","257","n/e"
"07.12.2022 13:00 - 07.12.2022 14:00","3926","N/A","3902","N/A","n/e","n/e","414","329","n/e"
"07.12.2022 14:00 - 07.12.2022 15:00","2832","N/A","2844","N/A","n/e","n/e","449","393","n/e"
"07.12.2022 15:00 - 07.12.2022 16:00","1408","N/A","1428","N/A","n/e","n/e","456","410","n/e"
"07.12.2022 16:00 - 07.12.2022 17:00","196","N/A","200","N/A","n/e","n/e","408","386","n/e"
"07.12.2022 17:00 - 07.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","396","359","n/e"
"07.12.2022 18:00 - 07.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","379","333","n/e"
"07.12.2022 19:00 - 07.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","346","323","n/e"
"07.12.2022 20:00 - 07.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","355","314","n/e"
"07.12.2022 21:00 - 07.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","385","359","n/e"
"07.12.2022 22:00 - 07.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","445","427","n/e"
"07.12.2022 23:00 - 08.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","506","496","n/e"
"08.12.2022 00:00 - 08.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","408","408","n/e"
"08.12.2022 01:00 - 08.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","552","552","n/e"
"08.12.2022 02:00 - 08.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","679","679","n/e"
"08.12.2022 03:00 - 08.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","836","836","n/e"
"08.12.2022 04:00 - 08.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","1024","1012","n/e"
"08.12.2022 05:00 - 08.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","1092","1104","n/e"
"08.12.2022 06:00 - 08.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","1196","1276","n/e"
"08.12.2022 07:00 - 08.12.2022 08:00","98","N/A","99","N/A","n/e","n/e","1256","1269","n/e"
"08.12.2022 08:00 - 08.12.2022 09:00","939","N/A","935","N/A","n/e","n/e","1395","1425","n/e"
"08.12.2022 09:00 - 08.12.2022 10:00","2296","N/A","2291","N/A","n/e","n/e","1349","1365","n/e"
"08.12.2022 10:00 - 08.12.2022 11:00","3464","N/A","3496","N/A","n/e","n/e","1342","1404","n/e"
"08.12.2022 11:00 - 08.12.2022 12:00","4103","N/A","4196","N/A","n/e","n/e","1810","1891","n/e"
"08.12.2022 12:00 - 08.12.2022 13:00","4150","N/A","4301","N/A","n/e","n/e","2350","2331","n/e"
"08.12.2022 13:00 - 08.12.2022 14:00","3664","N/A","3794","N/A","n/e","n/e","2423","2443","n/e"
"08.12.2022 14:00 - 08.12.2022 15:00","2633","N/A","2767","N/A","n/e","n/e","2270","2301","n/e"
"08.12.2022 15:00 - 08.12.2022 16:00","1286","N/A","1342","N/A","n/e","n/e","1986","1939","n/e"
"08.12.2022 16:00 - 08.12.2022 17:00","172","N/A","166","N/A","n/e","n/e","1741","1674","n/e"
"08.12.2022 17:00 - 08.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","1725","1596","n/e"
"08.12.2022 18:00 - 08.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","1727","1674","n/e"
"08.12.2022 19:00 - 08.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","1832","1741","n/e"
"08.12.2022 20:00 - 08.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","1963","1690","n/e"
"08.12.2022 21:00 - 08.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","2070","1928","n/e"
"08.12.2022 22:00 - 08.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","2248","2097","n/e"
"08.12.2022 23:00 - 09.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","2493","2197","n/e"
"09.12.2022 00:00 - 09.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","2243","2243","n/e"
"09.12.2022 01:00 - 09.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","2452","2452","n/e"
"09.12.2022 02:00 - 09.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","2622","2622","n/e"
"09.12.2022 03:00 - 09.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","2721","2721","n/e"
"09.12.2022 04:00 - 09.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","2847","3001","n/e"
"09.12.2022 05:00 - 09.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","3158","3302","n/e"
"09.12.2022 06:00 - 09.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","3716","3789","n/e"
"09.12.2022 07:00 - 09.12.2022 08:00","61","N/A","63","N/A","n/e","n/e","3928","3952","n/e"
"09.12.2022 08:00 - 09.12.2022 09:00","488","N/A","496","N/A","n/e","n/e","4079","4181","n/e"
"09.12.2022 09:00 - 09.12.2022 10:00","1049","N/A","1030","N/A","n/e","n/e","4284","4427","n/e"
"09.12.2022 10:00 - 09.12.2022 11:00","1477","N/A","1413","N/A","n/e","n/e","4482","4667","n/e"
"09.12.2022 11:00 - 09.12.2022 12:00","1784","N/A","1640","N/A","n/e","n/e","4962","5005","n/e"
"09.12.2022 12:00 - 09.12.2022 13:00","1797","N/A","1660","N/A","n/e","n/e","5298","5340","n/e"
"09.12.2022 13:00 - 09.12.2022 14:00","1555","N/A","1450","N/A","n/e","n/e","5590","5486","n/e"
"09.12.2022 14:00 - 09.12.2022 15:00","1074","N/A","1013","N/A","n/e","n/e","5719","5353","n/e"
"09.12.2022 15:00 - 09.12.2022 16:00","545","N/A","524","N/A","n/e","n/e","5429","5163","n/e"
"09.12.2022 16:00 - 09.12.2022 17:00","91","N/A","100","N/A","n/e","n/e","5127","5147","n/e"
"09.12.2022 17:00 - 09.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","4700","4687","n/e"
"09.12.2022 18:00 - 09.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","4349","4416","n/e"
"09.12.2022 19:00 - 09.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","4062","4433","n/e"
"09.12.2022 20:00 - 09.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","3832","4463","n/e"
"09.12.2022 21:00 - 09.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","3713","4534","n/e"
"09.12.2022 22:00 - 09.12.2022 23:00","0","N/A","0","N/A","n/e","n/e","3683","4468","n/e"
"09.12.2022 23:00 - 10.12.2022 00:00","0","N/A","0","N/A","n/e","n/e","3947","4434","n/e"
"10.12.2022 00:00 - 10.12.2022 01:00","0","N/A","0","N/A","n/e","n/e","4410","4410","n/e"
"10.12.2022 01:00 - 10.12.2022 02:00","0","N/A","0","N/A","n/e","n/e","4026","4026","n/e"
"10.12.2022 02:00 - 10.12.2022 03:00","0","N/A","0","N/A","n/e","n/e","3781","3781","n/e"
"10.12.2022 03:00 - 10.12.2022 04:00","0","N/A","0","N/A","n/e","n/e","3635","3635","n/e"
"10.12.2022 04:00 - 10.12.2022 05:00","0","N/A","0","N/A","n/e","n/e","3612","3469","n/e"
"10.12.2022 05:00 - 10.12.2022 06:00","0","N/A","0","N/A","n/e","n/e","3332","3339","n/e"
"10.12.2022 06:00 - 10.12.2022 07:00","0","N/A","0","N/A","n/e","n/e","3389","3461","n/e"
"10.12.2022 07:00 - 10.12.2022 08:00","31","N/A","31","N/A","n/e","n/e","3606","3735","n/e"
"10.12.2022 08:00 - 10.12.2022 09:00","300","N/A","295","N/A","n/e","n/e","3611","3702","n/e"
"10.12.2022 09:00 - 10.12.2022 10:00","729","N/A","725","N/A","n/e","n/e","3576","3701","n/e"
"10.12.2022 10:00 - 10.12.2022 11:00","1151","N/A","1150","N/A","n/e","n/e","3376","3718","n/e"
"10.12.2022 11:00 - 10.12.2022 12:00","1452","N/A","1461","N/A","n/e","n/e","3209","3702","n/e"
"10.12.2022 12:00 - 10.12.2022 13:00","1517","N/A","1536","N/A","n/e","n/e","3331","4081","n/e"
"10.12.2022 13:00 - 10.12.2022 14:00","1347","N/A","1367","N/A","n/e","n/e","3749","4334","n/e"
"10.12.2022 14:00 - 10.12.2022 15:00","962","N/A","978","N/A","n/e","n/e","3475","4501","n/e"
"10.12.2022 15:00 - 10.12.2022 16:00","525","N/A","529","N/A","n/e","n/e","3499","4724","n/e"
"10.12.2022 16:00 - 10.12.2022 17:00","96","N/A","97","N/A","n/e","n/e","4069","5116","n/e"
"10.12.2022 17:00 - 10.12.2022 18:00","0","N/A","0","N/A","n/e","n/e","4272","5063","n/e"
"10.12.2022 18:00 - 10.12.2022 19:00","0","N/A","0","N/A","n/e","n/e","4621","4909","n/e"
"10.12.2022 19:00 - 10.12.2022 20:00","0","N/A","0","N/A","n/e","n/e","5072","4686","n/e"
"10.12.2022 20:00 - 10.12.2022 21:00","0","N/A","0","N/A","n/e","n/e","5305","4696","n/e"
"10.12.2022 21:00 - 10.12.2022 22:00","0","N/A","0","N/A","n/e","n/e","5484","4703","n/e"
