MTU (CET/CEST),Generation - Solar  [MW] Day Ahead/ Slovakia (SK),Generation - Solar  [MW] Intraday / Slovakia (SK),Generation - Solar  [MW] Day Ahead/ Slovakia (SK),Generation - Wind Offshore  [MW] Day Ahead/ Slovakia (SK),Generation - Wind Offshore  [MW] Intraday / Slovakia (SK),Generation - Wind Offshore  [MW] Current / Slovakia (SK),Generation - Wind Onshore  [MW] Day Ahead/ Slovakia (SK),Generation - Wind Onshore  [MW] Intraday / Slovakia (SK),Generation - Wind Onshore  [MW] Day Ahead/ Slovakia (SK)
27.11.2022 12:00 - 27.11.2022 13:00,50,50,50,n/e,n/e,n/e,1,1,1
27.11.2022 13:00 - 27.11.2022 14:00,25,25,25,n/e,n/e,n/e,1,1,1
27.11.2022 14:00 - 27.11.2022 15:00,5,5,5,n/e,n/e,n/e,1,1,1
27.11.2022 15:00 - 27.11.2022 16:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 16:00 - 27.11.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 17:00 - 27.11.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 18:00 - 27.11.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 19:00 - 27.11.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 20:00 - 27.11.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 21:00 - 27.11.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 22:00 - 27.11.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
27.11.2022 23:00 - 28.11.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 00:00 - 28.11.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 01:00 - 28.11.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 02:00 - 28.11.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 03:00 - 28.11.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 04:00 - 28.11.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 05:00 - 28.11.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 06:00 - 28.11.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 07:00 - 28.11.2022 08:00,10,10,10,n/e,n/e,n/e,1,1,1
28.11.2022 08:00 - 28.11.2022 09:00,40,40,40,n/e,n/e,n/e,1,1,1
28.11.2022 09:00 - 28.11.2022 10:00,65,65,65,n/e,n/e,n/e,1,1,1
28.11.2022 10:00 - 28.11.2022 11:00,110,110,110,n/e,n/e,n/e,1,1,1
28.11.2022 11:00 - 28.11.2022 12:00,100,100,100,n/e,n/e,n/e,1,1,1
28.11.2022 12:00 - 28.11.2022 13:00,75,75,75,n/e,n/e,n/e,1,1,1
28.11.2022 13:00 - 28.11.2022 14:00,35,35,35,n/e,n/e,n/e,1,1,1
28.11.2022 14:00 - 28.11.2022 15:00,5,5,5,n/e,n/e,n/e,1,1,1
28.11.2022 15:00 - 28.11.2022 16:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 16:00 - 28.11.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 17:00 - 28.11.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 18:00 - 28.11.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 19:00 - 28.11.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 20:00 - 28.11.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 21:00 - 28.11.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 22:00 - 28.11.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
28.11.2022 23:00 - 29.11.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 00:00 - 29.11.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 01:00 - 29.11.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 02:00 - 29.11.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 03:00 - 29.11.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 04:00 - 29.11.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 05:00 - 29.11.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 06:00 - 29.11.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 07:00 - 29.11.2022 08:00,10,10,10,n/e,n/e,n/e,1,1,1
29.11.2022 08:00 - 29.11.2022 09:00,50,50,50,n/e,n/e,n/e,1,1,1
29.11.2022 09:00 - 29.11.2022 10:00,100,100,100,n/e,n/e,n/e,1,1,1
29.11.2022 10:00 - 29.11.2022 11:00,155,155,155,n/e,n/e,n/e,1,1,1
29.11.2022 11:00 - 29.11.2022 12:00,160,160,160,n/e,n/e,n/e,1,1,1
29.11.2022 12:00 - 29.11.2022 13:00,135,135,135,n/e,n/e,n/e,1,1,1
29.11.2022 13:00 - 29.11.2022 14:00,75,75,75,n/e,n/e,n/e,1,1,1
29.11.2022 14:00 - 29.11.2022 15:00,20,20,20,n/e,n/e,n/e,1,1,1
29.11.2022 15:00 - 29.11.2022 16:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 16:00 - 29.11.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 17:00 - 29.11.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 18:00 - 29.11.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 19:00 - 29.11.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 20:00 - 29.11.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 21:00 - 29.11.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 22:00 - 29.11.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
29.11.2022 23:00 - 30.11.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 00:00 - 30.11.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 01:00 - 30.11.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 02:00 - 30.11.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 03:00 - 30.11.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 04:00 - 30.11.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 05:00 - 30.11.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 06:00 - 30.11.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 07:00 - 30.11.2022 08:00,17,17,17,n/e,n/e,n/e,1,1,1
30.11.2022 08:00 - 30.11.2022 09:00,67,67,67,n/e,n/e,n/e,1,1,1
30.11.2022 09:00 - 30.11.2022 10:00,118,118,118,n/e,n/e,n/e,1,1,1
30.11.2022 10:00 - 30.11.2022 11:00,134,134,134,n/e,n/e,n/e,1,1,1
30.11.2022 11:00 - 30.11.2022 12:00,152,152,152,n/e,n/e,n/e,1,1,1
30.11.2022 12:00 - 30.11.2022 13:00,143,143,143,n/e,n/e,n/e,1,1,1
30.11.2022 13:00 - 30.11.2022 14:00,104,104,104,n/e,n/e,n/e,1,1,1
30.11.2022 14:00 - 30.11.2022 15:00,34,34,34,n/e,n/e,n/e,1,1,1
30.11.2022 15:00 - 30.11.2022 16:00,1,1,1,n/e,n/e,n/e,1,1,1
30.11.2022 16:00 - 30.11.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 17:00 - 30.11.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 18:00 - 30.11.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 19:00 - 30.11.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 20:00 - 30.11.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 21:00 - 30.11.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 22:00 - 30.11.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
30.11.2022 23:00 - 01.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 00:00 - 01.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 01:00 - 01.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 02:00 - 01.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 03:00 - 01.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 04:00 - 01.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 05:00 - 01.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 06:00 - 01.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 07:00 - 01.12.2022 08:00,26,26,26,n/e,n/e,n/e,1,1,1
01.12.2022 08:00 - 01.12.2022 09:00,101,101,101,n/e,n/e,n/e,1,1,1
01.12.2022 09:00 - 01.12.2022 10:00,177,177,177,n/e,n/e,n/e,1,1,1
01.12.2022 10:00 - 01.12.2022 11:00,202,202,202,n/e,n/e,n/e,1,1,1
01.12.2022 11:00 - 01.12.2022 12:00,229,229,229,n/e,n/e,n/e,1,1,1
01.12.2022 12:00 - 01.12.2022 13:00,215,215,215,n/e,n/e,n/e,1,1,1
01.12.2022 13:00 - 01.12.2022 14:00,157,157,157,n/e,n/e,n/e,1,1,1
01.12.2022 14:00 - 01.12.2022 15:00,51,51,51,n/e,n/e,n/e,1,1,1
01.12.2022 15:00 - 01.12.2022 16:00,2,2,2,n/e,n/e,n/e,1,1,1
01.12.2022 16:00 - 01.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 17:00 - 01.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 18:00 - 01.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 19:00 - 01.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 20:00 - 01.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 21:00 - 01.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 22:00 - 01.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
01.12.2022 23:00 - 02.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 00:00 - 02.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 01:00 - 02.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 02:00 - 02.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 03:00 - 02.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 04:00 - 02.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 05:00 - 02.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 06:00 - 02.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 07:00 - 02.12.2022 08:00,2,2,2,n/e,n/e,n/e,1,1,1
02.12.2022 08:00 - 02.12.2022 09:00,15,15,15,n/e,n/e,n/e,1,1,1
02.12.2022 09:00 - 02.12.2022 10:00,28,28,28,n/e,n/e,n/e,1,1,1
02.12.2022 10:00 - 02.12.2022 11:00,45,45,45,n/e,n/e,n/e,1,1,1
02.12.2022 11:00 - 02.12.2022 12:00,40,40,40,n/e,n/e,n/e,1,1,1
02.12.2022 12:00 - 02.12.2022 13:00,30,30,30,n/e,n/e,n/e,1,1,1
02.12.2022 13:00 - 02.12.2022 14:00,22,22,22,n/e,n/e,n/e,1,1,1
02.12.2022 14:00 - 02.12.2022 15:00,7,7,7,n/e,n/e,n/e,1,1,1
02.12.2022 15:00 - 02.12.2022 16:00,1,1,1,n/e,n/e,n/e,1,1,1
02.12.2022 16:00 - 02.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 17:00 - 02.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 18:00 - 02.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 19:00 - 02.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 20:00 - 02.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 21:00 - 02.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 22:00 - 02.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
02.12.2022 23:00 - 03.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 00:00 - 03.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 01:00 - 03.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 02:00 - 03.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 03:00 - 03.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 04:00 - 03.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 05:00 - 03.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 06:00 - 03.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 07:00 - 03.12.2022 08:00,7,7,7,n/e,n/e,n/e,1,1,1
03.12.2022 08:00 - 03.12.2022 09:00,32,32,32,n/e,n/e,n/e,1,1,1
03.12.2022 09:00 - 03.12.2022 10:00,70,70,70,n/e,n/e,n/e,1,1,1
03.12.2022 10:00 - 03.12.2022 11:00,91,91,91,n/e,n/e,n/e,1,1,1
03.12.2022 11:00 - 03.12.2022 12:00,81,81,81,n/e,n/e,n/e,1,1,1
03.12.2022 12:00 - 03.12.2022 13:00,64,64,64,n/e,n/e,n/e,1,1,1
03.12.2022 13:00 - 03.12.2022 14:00,42,42,42,n/e,n/e,n/e,1,1,1
03.12.2022 14:00 - 03.12.2022 15:00,14,14,14,n/e,n/e,n/e,1,1,1
03.12.2022 15:00 - 03.12.2022 16:00,1,1,1,n/e,n/e,n/e,1,1,1
03.12.2022 16:00 - 03.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 17:00 - 03.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 18:00 - 03.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 19:00 - 03.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 20:00 - 03.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 21:00 - 03.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 22:00 - 03.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
03.12.2022 23:00 - 04.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 00:00 - 04.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 01:00 - 04.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 02:00 - 04.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 03:00 - 04.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 04:00 - 04.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 05:00 - 04.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 06:00 - 04.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 07:00 - 04.12.2022 08:00,4,4,4,n/e,n/e,n/e,1,1,1
04.12.2022 08:00 - 04.12.2022 09:00,16,16,16,n/e,n/e,n/e,1,1,1
04.12.2022 09:00 - 04.12.2022 10:00,35,35,35,n/e,n/e,n/e,1,1,1
04.12.2022 10:00 - 04.12.2022 11:00,46,46,46,n/e,n/e,n/e,1,1,1
04.12.2022 11:00 - 04.12.2022 12:00,41,41,41,n/e,n/e,n/e,1,1,1
04.12.2022 12:00 - 04.12.2022 13:00,32,32,32,n/e,n/e,n/e,1,1,1
04.12.2022 13:00 - 04.12.2022 14:00,21,21,21,n/e,n/e,n/e,1,1,1
04.12.2022 14:00 - 04.12.2022 15:00,7,7,7,n/e,n/e,n/e,1,1,1
04.12.2022 15:00 - 04.12.2022 16:00,1,1,1,n/e,n/e,n/e,1,1,1
04.12.2022 16:00 - 04.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 17:00 - 04.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 18:00 - 04.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 19:00 - 04.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 20:00 - 04.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 21:00 - 04.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 22:00 - 04.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
04.12.2022 23:00 - 05.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 00:00 - 05.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 01:00 - 05.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 02:00 - 05.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 03:00 - 05.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 04:00 - 05.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 05:00 - 05.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 06:00 - 05.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 07:00 - 05.12.2022 08:00,2,2,2,n/e,n/e,n/e,1,1,1
05.12.2022 08:00 - 05.12.2022 09:00,10,10,10,n/e,n/e,n/e,1,1,1
05.12.2022 09:00 - 05.12.2022 10:00,21,21,21,n/e,n/e,n/e,1,1,1
05.12.2022 10:00 - 05.12.2022 11:00,27,27,27,n/e,n/e,n/e,1,1,1
05.12.2022 11:00 - 05.12.2022 12:00,24,24,24,n/e,n/e,n/e,1,1,1
05.12.2022 12:00 - 05.12.2022 13:00,19,19,19,n/e,n/e,n/e,1,1,1
05.12.2022 13:00 - 05.12.2022 14:00,13,13,13,n/e,n/e,n/e,1,1,1
05.12.2022 14:00 - 05.12.2022 15:00,4,4,4,n/e,n/e,n/e,1,1,1
05.12.2022 15:00 - 05.12.2022 16:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 16:00 - 05.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 17:00 - 05.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 18:00 - 05.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 19:00 - 05.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 20:00 - 05.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 21:00 - 05.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 22:00 - 05.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
05.12.2022 23:00 - 06.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 00:00 - 06.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 01:00 - 06.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 02:00 - 06.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 03:00 - 06.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 04:00 - 06.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 05:00 - 06.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 06:00 - 06.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 07:00 - 06.12.2022 08:00,2,2,2,n/e,n/e,n/e,1,1,1
06.12.2022 08:00 - 06.12.2022 09:00,15,15,15,n/e,n/e,n/e,1,1,1
06.12.2022 09:00 - 06.12.2022 10:00,28,28,28,n/e,n/e,n/e,1,1,1
06.12.2022 10:00 - 06.12.2022 11:00,45,45,45,n/e,n/e,n/e,1,1,1
06.12.2022 11:00 - 06.12.2022 12:00,40,40,40,n/e,n/e,n/e,1,1,1
06.12.2022 12:00 - 06.12.2022 13:00,30,30,30,n/e,n/e,n/e,1,1,1
06.12.2022 13:00 - 06.12.2022 14:00,22,22,22,n/e,n/e,n/e,1,1,1
06.12.2022 14:00 - 06.12.2022 15:00,7,7,7,n/e,n/e,n/e,1,1,1
06.12.2022 15:00 - 06.12.2022 16:00,1,1,1,n/e,n/e,n/e,1,1,1
06.12.2022 16:00 - 06.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 17:00 - 06.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 18:00 - 06.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 19:00 - 06.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 20:00 - 06.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 21:00 - 06.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 22:00 - 06.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
06.12.2022 23:00 - 07.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 00:00 - 07.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 01:00 - 07.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 02:00 - 07.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 03:00 - 07.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 04:00 - 07.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 05:00 - 07.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 06:00 - 07.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 07:00 - 07.12.2022 08:00,7,7,7,n/e,n/e,n/e,1,1,1
07.12.2022 08:00 - 07.12.2022 09:00,32,32,32,n/e,n/e,n/e,1,1,1
07.12.2022 09:00 - 07.12.2022 10:00,70,70,70,n/e,n/e,n/e,1,1,1
07.12.2022 10:00 - 07.12.2022 11:00,91,91,91,n/e,n/e,n/e,1,1,1
07.12.2022 11:00 - 07.12.2022 12:00,81,81,81,n/e,n/e,n/e,1,1,1
07.12.2022 12:00 - 07.12.2022 13:00,64,64,64,n/e,n/e,n/e,1,1,1
07.12.2022 13:00 - 07.12.2022 14:00,42,42,42,n/e,n/e,n/e,1,1,1
07.12.2022 14:00 - 07.12.2022 15:00,14,14,14,n/e,n/e,n/e,1,1,1
07.12.2022 15:00 - 07.12.2022 16:00,1,1,1,n/e,n/e,n/e,1,1,1
07.12.2022 16:00 - 07.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 17:00 - 07.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 18:00 - 07.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 19:00 - 07.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 20:00 - 07.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 21:00 - 07.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 22:00 - 07.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
07.12.2022 23:00 - 08.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 00:00 - 08.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 01:00 - 08.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 02:00 - 08.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 03:00 - 08.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 04:00 - 08.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 05:00 - 08.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 06:00 - 08.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 07:00 - 08.12.2022 08:00,7,7,7,n/e,n/e,n/e,1,1,1
08.12.2022 08:00 - 08.12.2022 09:00,30,30,30,n/e,n/e,n/e,1,1,1
08.12.2022 09:00 - 08.12.2022 10:00,48,48,48,n/e,n/e,n/e,1,1,1
08.12.2022 10:00 - 08.12.2022 11:00,60,60,60,n/e,n/e,n/e,1,1,1
08.12.2022 11:00 - 08.12.2022 12:00,55,55,55,n/e,n/e,n/e,1,1,1
08.12.2022 12:00 - 08.12.2022 13:00,40,40,40,n/e,n/e,n/e,1,1,1
08.12.2022 13:00 - 08.12.2022 14:00,25,25,25,n/e,n/e,n/e,1,1,1
08.12.2022 14:00 - 08.12.2022 15:00,10,10,10,n/e,n/e,n/e,1,1,1
08.12.2022 15:00 - 08.12.2022 16:00,1,1,1,n/e,n/e,n/e,1,1,1
08.12.2022 16:00 - 08.12.2022 17:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 17:00 - 08.12.2022 18:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 18:00 - 08.12.2022 19:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 19:00 - 08.12.2022 20:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 20:00 - 08.12.2022 21:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 21:00 - 08.12.2022 22:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 22:00 - 08.12.2022 23:00,0,0,0,n/e,n/e,n/e,1,1,1
08.12.2022 23:00 - 09.12.2022 00:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 00:00 - 09.12.2022 01:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 01:00 - 09.12.2022 02:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 02:00 - 09.12.2022 03:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 03:00 - 09.12.2022 04:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 04:00 - 09.12.2022 05:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 05:00 - 09.12.2022 06:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 06:00 - 09.12.2022 07:00,0,0,0,n/e,n/e,n/e,1,1,1
09.12.2022 07:00 - 09.12.2022 08:00,1,1,1,n/e,n/e,n/e,1,1,1
09.12.2022 08:00 - 09.12.2022 09:00,6,6,6,n/e,n/e,n/e,1,1,1
