MTU (CET/CEST),Generation - Solar  [MW] Day Ahead/ Italy (IT),Generation - Solar  [MW] Intraday / Italy (IT),Generation - Solar  [MW] Current / Italy (IT),Generation - Wind Offshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Offshore  [MW] Intraday / Italy (IT),Generation - Wind Offshore  [MW] Current / Italy (IT),Generation - Wind Onshore  [MW] Day Ahead/ Italy (IT),Generation - Wind Onshore  [MW] Intraday / Italy (IT),Generation - Wind Onshore  [MW] Current / Italy (IT)
02.04.2022 01:00 - 02.04.2022 02:00,0,0,0,N/A,n/e,n/e,6346,N/A,6346
02.04.2022 02:00 - 02.04.2022 03:00,0,0,0,N/A,n/e,n/e,6429,N/A,6429
02.04.2022 03:00 - 02.04.2022 04:00,0,0,0,N/A,n/e,n/e,6481,N/A,6481
02.04.2022 04:00 - 02.04.2022 05:00,0,0,0,N/A,n/e,n/e,6447,N/A,6447
02.04.2022 05:00 - 02.04.2022 06:00,0,0,0,N/A,n/e,n/e,6387,N/A,6387
02.04.2022 06:00 - 02.04.2022 07:00,0,0,0,N/A,n/e,n/e,6205,N/A,6205
02.04.2022 07:00 - 02.04.2022 08:00,387,387,387,N/A,n/e,n/e,5990,N/A,5990
02.04.2022 08:00 - 02.04.2022 09:00,2192,2192,2192,N/A,n/e,n/e,5964,N/A,5964
02.04.2022 09:00 - 02.04.2022 10:00,4731,4731,4731,N/A,n/e,n/e,6432,N/A,6432
02.04.2022 10:00 - 02.04.2022 11:00,6524,6524,6524,N/A,n/e,n/e,7056,N/A,7056
02.04.2022 11:00 - 02.04.2022 12:00,7626,7626,7626,N/A,n/e,n/e,7413,N/A,7413
02.04.2022 12:00 - 02.04.2022 13:00,8151,8151,8151,N/A,n/e,n/e,7580,N/A,7580
02.04.2022 13:00 - 02.04.2022 14:00,8089,8089,8089,N/A,n/e,n/e,7627,N/A,7627
02.04.2022 14:00 - 02.04.2022 15:00,7610,7610,7610,N/A,n/e,n/e,7606,N/A,7606
02.04.2022 15:00 - 02.04.2022 16:00,6518,6518,6518,N/A,n/e,n/e,7123,N/A,7123
02.04.2022 16:00 - 02.04.2022 17:00,5041,5041,5041,N/A,n/e,n/e,6897,N/A,6897
02.04.2022 17:00 - 02.04.2022 18:00,3119,3119,3119,N/A,n/e,n/e,6885,N/A,6885
02.04.2022 18:00 - 02.04.2022 19:00,1212,1212,1212,N/A,n/e,n/e,6675,N/A,6675
02.04.2022 19:00 - 02.04.2022 20:00,94,94,94,N/A,n/e,n/e,6241,N/A,6241
02.04.2022 20:00 - 02.04.2022 21:00,0,0,0,N/A,n/e,n/e,5819,N/A,5819
02.04.2022 21:00 - 02.04.2022 22:00,0,0,0,N/A,n/e,n/e,5495,N/A,5495
02.04.2022 22:00 - 02.04.2022 23:00,0,0,0,N/A,n/e,n/e,5401,N/A,5401
02.04.2022 23:00 - 03.04.2022 00:00,0,0,0,N/A,n/e,n/e,5261,N/A,5261
03.04.2022 00:00 - 03.04.2022 01:00,0,0,0,N/A,n/e,n/e,5490,5490,5490
03.04.2022 01:00 - 03.04.2022 02:00,0,0,0,N/A,n/e,n/e,5428,5428,5428
03.04.2022 02:00 - 03.04.2022 03:00,0,0,0,N/A,n/e,n/e,5502,5502,5502
03.04.2022 03:00 - 03.04.2022 04:00,0,0,0,N/A,n/e,n/e,5226,5226,5226
03.04.2022 04:00 - 03.04.2022 05:00,0,0,0,N/A,n/e,n/e,4931,4931,4931
03.04.2022 05:00 - 03.04.2022 06:00,0,0,0,N/A,n/e,n/e,4654,4654,4654
03.04.2022 06:00 - 03.04.2022 07:00,0,0,0,N/A,n/e,n/e,4261,4261,4261
03.04.2022 07:00 - 03.04.2022 08:00,469,469,469,N/A,n/e,n/e,3938,3938,3938
03.04.2022 08:00 - 03.04.2022 09:00,2315,2315,2367,N/A,n/e,n/e,3588,3464,3588
03.04.2022 09:00 - 03.04.2022 10:00,4786,4786,4839,N/A,n/e,n/e,3451,3437,3451
03.04.2022 10:00 - 03.04.2022 11:00,6562,6562,6687,N/A,n/e,n/e,3466,3460,3466
03.04.2022 11:00 - 03.04.2022 12:00,7699,7699,7848,N/A,n/e,n/e,3367,3424,3367
03.04.2022 12:00 - 03.04.2022 13:00,8253,8253,8394,N/A,n/e,n/e,3254,3349,3254
03.04.2022 13:00 - 03.04.2022 14:00,8323,8323,8402,N/A,n/e,n/e,3134,3273,3134
03.04.2022 14:00 - 03.04.2022 15:00,7871,7871,7897,N/A,n/e,n/e,2978,3142,2978
03.04.2022 15:00 - 03.04.2022 16:00,6933,6933,6939,N/A,n/e,n/e,2771,3032,2771
03.04.2022 16:00 - 03.04.2022 17:00,5589,5589,5498,N/A,n/e,n/e,2423,2696,2423
03.04.2022 17:00 - 03.04.2022 18:00,3557,3557,3425,N/A,n/e,n/e,2125,2258,2125
03.04.2022 18:00 - 03.04.2022 19:00,1391,1391,1321,N/A,n/e,n/e,1598,1723,1598
03.04.2022 19:00 - 03.04.2022 20:00,78,78,71,N/A,n/e,n/e,1184,1225,1184
03.04.2022 20:00 - 03.04.2022 21:00,0,0,0,N/A,n/e,n/e,820,820,820
03.04.2022 21:00 - 03.04.2022 22:00,0,0,0,N/A,n/e,n/e,590,629,590
03.04.2022 22:00 - 03.04.2022 23:00,0,0,0,N/A,n/e,n/e,506,485,506
03.04.2022 23:00 - 04.04.2022 00:00,0,0,0,N/A,n/e,n/e,414,408,414
04.04.2022 00:00 - 04.04.2022 01:00,0,0,0,N/A,n/e,n/e,338,338,338
04.04.2022 01:00 - 04.04.2022 02:00,0,0,0,N/A,n/e,n/e,309,309,309
04.04.2022 02:00 - 04.04.2022 03:00,0,0,0,N/A,n/e,n/e,308,308,308
04.04.2022 03:00 - 04.04.2022 04:00,0,0,0,N/A,n/e,n/e,300,300,300
04.04.2022 04:00 - 04.04.2022 05:00,0,0,0,N/A,n/e,n/e,293,293,293
04.04.2022 05:00 - 04.04.2022 06:00,0,0,0,N/A,n/e,n/e,304,304,304
04.04.2022 06:00 - 04.04.2022 07:00,0,0,0,N/A,n/e,n/e,358,358,358
04.04.2022 07:00 - 04.04.2022 08:00,328,328,328,N/A,n/e,n/e,408,408,408
04.04.2022 08:00 - 04.04.2022 09:00,1525,1525,1558,N/A,n/e,n/e,488,576,488
04.04.2022 09:00 - 04.04.2022 10:00,3371,3371,3453,N/A,n/e,n/e,519,602,519
04.04.2022 10:00 - 04.04.2022 11:00,5078,5078,5058,N/A,n/e,n/e,573,667,573
04.04.2022 11:00 - 04.04.2022 12:00,6268,6268,6186,N/A,n/e,n/e,679,778,679
04.04.2022 12:00 - 04.04.2022 13:00,7010,7010,6829,N/A,n/e,n/e,753,863,753
04.04.2022 13:00 - 04.04.2022 14:00,7076,7076,6941,N/A,n/e,n/e,835,940,835
04.04.2022 14:00 - 04.04.2022 15:00,6652,6652,6486,N/A,n/e,n/e,917,1052,917
04.04.2022 15:00 - 04.04.2022 16:00,5733,5733,5623,N/A,n/e,n/e,946,1113,946
04.04.2022 16:00 - 04.04.2022 17:00,4474,4474,4317,N/A,n/e,n/e,981,1185,981
04.04.2022 17:00 - 04.04.2022 18:00,2906,2906,2717,N/A,n/e,n/e,1050,1279,1050
04.04.2022 18:00 - 04.04.2022 19:00,1202,1202,1099,N/A,n/e,n/e,1154,1341,1154
04.04.2022 19:00 - 04.04.2022 20:00,78,78,73,N/A,n/e,n/e,1244,1373,1244
04.04.2022 20:00 - 04.04.2022 21:00,0,0,0,N/A,n/e,n/e,1324,1410,1324
04.04.2022 21:00 - 04.04.2022 22:00,0,0,0,N/A,n/e,n/e,1237,1370,1237
04.04.2022 22:00 - 04.04.2022 23:00,0,0,0,N/A,n/e,n/e,1196,1338,1196
04.04.2022 23:00 - 05.04.2022 00:00,0,0,0,N/A,n/e,n/e,1192,1372,1192
05.04.2022 00:00 - 05.04.2022 01:00,0,0,0,N/A,n/e,n/e,1098,1098,1098
05.04.2022 01:00 - 05.04.2022 02:00,0,0,0,N/A,n/e,n/e,1134,1134,1134
05.04.2022 02:00 - 05.04.2022 03:00,0,0,0,N/A,n/e,n/e,1124,1124,1124
05.04.2022 03:00 - 05.04.2022 04:00,0,0,0,N/A,n/e,n/e,1126,1126,1126
05.04.2022 04:00 - 05.04.2022 05:00,0,0,0,N/A,n/e,n/e,1156,1156,1156
05.04.2022 05:00 - 05.04.2022 06:00,0,0,0,N/A,n/e,n/e,1205,1205,1205
05.04.2022 06:00 - 05.04.2022 07:00,0,0,0,N/A,n/e,n/e,1183,1183,1183
05.04.2022 07:00 - 05.04.2022 08:00,572,572,572,N/A,n/e,n/e,1140,1140,1140
05.04.2022 08:00 - 05.04.2022 09:00,2829,2829,2794,N/A,n/e,n/e,1113,1114,1113
05.04.2022 09:00 - 05.04.2022 10:00,5688,5688,5692,N/A,n/e,n/e,1050,1020,1050
05.04.2022 10:00 - 05.04.2022 11:00,7653,7653,7617,N/A,n/e,n/e,974,935,974
05.04.2022 11:00 - 05.04.2022 12:00,8918,8918,8918,N/A,n/e,n/e,914,893,914
05.04.2022 12:00 - 05.04.2022 13:00,9427,9427,9467,N/A,n/e,n/e,766,777,766
05.04.2022 13:00 - 05.04.2022 14:00,9502,9502,9519,N/A,n/e,n/e,647,668,647
05.04.2022 14:00 - 05.04.2022 15:00,9186,9186,9232,N/A,n/e,n/e,590,604,590
05.04.2022 15:00 - 05.04.2022 16:00,8484,8484,8578,N/A,n/e,n/e,568,572,568
05.04.2022 16:00 - 05.04.2022 17:00,6917,6917,6960,N/A,n/e,n/e,547,557,547
05.04.2022 17:00 - 05.04.2022 18:00,4511,4511,4497,N/A,n/e,n/e,515,535,515
05.04.2022 18:00 - 05.04.2022 19:00,1843,1843,1806,N/A,n/e,n/e,455,513,455
05.04.2022 19:00 - 05.04.2022 20:00,113,113,113,N/A,n/e,n/e,428,467,428
05.04.2022 20:00 - 05.04.2022 21:00,0,0,0,N/A,n/e,n/e,426,421,426
05.04.2022 21:00 - 05.04.2022 22:00,0,0,0,N/A,n/e,n/e,317,331,317
05.04.2022 22:00 - 05.04.2022 23:00,0,0,0,N/A,n/e,n/e,274,294,274
05.04.2022 23:00 - 06.04.2022 00:00,0,0,0,N/A,n/e,n/e,287,305,287
06.04.2022 00:00 - 06.04.2022 01:00,0,0,0,N/A,n/e,n/e,303,303,303
06.04.2022 01:00 - 06.04.2022 02:00,0,0,0,N/A,n/e,n/e,307,307,307
06.04.2022 02:00 - 06.04.2022 03:00,0,0,0,N/A,n/e,n/e,348,348,348
06.04.2022 03:00 - 06.04.2022 04:00,0,0,0,N/A,n/e,n/e,380,380,380
06.04.2022 04:00 - 06.04.2022 05:00,0,0,0,N/A,n/e,n/e,432,432,432
06.04.2022 05:00 - 06.04.2022 06:00,0,0,0,N/A,n/e,n/e,445,445,445
06.04.2022 06:00 - 06.04.2022 07:00,0,0,0,N/A,n/e,n/e,536,536,536
06.04.2022 07:00 - 06.04.2022 08:00,585,585,585,N/A,n/e,n/e,693,693,693
06.04.2022 08:00 - 06.04.2022 09:00,2426,2426,2373,N/A,n/e,n/e,898,1025,898
06.04.2022 09:00 - 06.04.2022 10:00,4756,4756,4805,N/A,n/e,n/e,1058,1222,1058
06.04.2022 10:00 - 06.04.2022 11:00,6452,6452,6510,N/A,n/e,n/e,1294,1485,1294
06.04.2022 11:00 - 06.04.2022 12:00,7552,7552,7589,N/A,n/e,n/e,1446,1673,1446
06.04.2022 12:00 - 06.04.2022 13:00,7883,7883,7924,N/A,n/e,n/e,1628,1815,1628
06.04.2022 13:00 - 06.04.2022 14:00,7621,7621,7651,N/A,n/e,n/e,1829,1990,1829
06.04.2022 14:00 - 06.04.2022 15:00,6933,6933,6915,N/A,n/e,n/e,2071,2259,2071
06.04.2022 15:00 - 06.04.2022 16:00,5844,5844,5739,N/A,n/e,n/e,2149,2225,2149
06.04.2022 16:00 - 06.04.2022 17:00,4348,4348,4180,N/A,n/e,n/e,2011,2132,2011
06.04.2022 17:00 - 06.04.2022 18:00,2675,2675,2427,N/A,n/e,n/e,1865,2049,1865
06.04.2022 18:00 - 06.04.2022 19:00,1049,1049,948,N/A,n/e,n/e,1665,1827,1665
06.04.2022 19:00 - 06.04.2022 20:00,65,65,53,N/A,n/e,n/e,1506,1651,1506
06.04.2022 20:00 - 06.04.2022 21:00,0,0,0,N/A,n/e,n/e,1478,1687,1478
06.04.2022 21:00 - 06.04.2022 22:00,0,0,0,N/A,n/e,n/e,1668,1862,1668
06.04.2022 22:00 - 06.04.2022 23:00,0,0,0,N/A,n/e,n/e,2163,2441,2163
06.04.2022 23:00 - 07.04.2022 00:00,0,0,0,N/A,n/e,n/e,2864,2941,2864
07.04.2022 00:00 - 07.04.2022 01:00,0,0,0,N/A,n/e,n/e,2297,2297,2297
07.04.2022 01:00 - 07.04.2022 02:00,0,0,0,N/A,n/e,n/e,2822,2822,2822
07.04.2022 02:00 - 07.04.2022 03:00,0,0,0,N/A,n/e,n/e,3372,3372,3372
07.04.2022 03:00 - 07.04.2022 04:00,0,0,0,N/A,n/e,n/e,3384,3384,3384
07.04.2022 04:00 - 07.04.2022 05:00,0,0,0,N/A,n/e,n/e,3493,3493,3493
07.04.2022 05:00 - 07.04.2022 06:00,0,0,0,N/A,n/e,n/e,3560,3560,3560
07.04.2022 06:00 - 07.04.2022 07:00,0,0,0,N/A,n/e,n/e,3700,3700,3700
07.04.2022 07:00 - 07.04.2022 08:00,587,587,486,N/A,n/e,n/e,3764,3764,3764
07.04.2022 08:00 - 07.04.2022 09:00,2742,2742,2261,N/A,n/e,n/e,3672,3319,3672
07.04.2022 09:00 - 07.04.2022 10:00,5511,5511,4701,N/A,n/e,n/e,3758,3418,3758
07.04.2022 10:00 - 07.04.2022 11:00,7868,7868,6692,N/A,n/e,n/e,4189,3699,4189
07.04.2022 11:00 - 07.04.2022 12:00,9480,9480,8014,N/A,n/e,n/e,4477,4035,4477
07.04.2022 12:00 - 07.04.2022 13:00,10328,10328,8829,N/A,n/e,n/e,4841,4588,4841
07.04.2022 13:00 - 07.04.2022 14:00,10555,10555,9065,N/A,n/e,n/e,5217,4935,5217
07.04.2022 14:00 - 07.04.2022 15:00,10182,10182,8731,N/A,n/e,n/e,5330,5224,5330
07.04.2022 15:00 - 07.04.2022 16:00,9167,9167,7856,N/A,n/e,n/e,5467,5566,5467
07.04.2022 16:00 - 07.04.2022 17:00,7466,7466,6380,N/A,n/e,n/e,5814,5921,5814
07.04.2022 17:00 - 07.04.2022 18:00,4920,4920,4086,N/A,n/e,n/e,5907,6127,5907
07.04.2022 18:00 - 07.04.2022 19:00,2038,2038,1657,N/A,n/e,n/e,5817,5989,5817
07.04.2022 19:00 - 07.04.2022 20:00,191,191,151,N/A,n/e,n/e,5614,5712,5614
07.04.2022 20:00 - 07.04.2022 21:00,0,0,0,N/A,n/e,n/e,5439,5509,5439
07.04.2022 21:00 - 07.04.2022 22:00,0,0,0,N/A,n/e,n/e,5349,5441,5349
07.04.2022 22:00 - 07.04.2022 23:00,0,0,0,N/A,n/e,n/e,5308,5397,5308
07.04.2022 23:00 - 08.04.2022 00:00,0,0,0,N/A,n/e,n/e,5325,5388,5325
08.04.2022 00:00 - 08.04.2022 01:00,0,0,0,N/A,n/e,n/e,5626,5626,5626
08.04.2022 01:00 - 08.04.2022 02:00,0,0,0,N/A,n/e,n/e,5625,5625,5625
08.04.2022 02:00 - 08.04.2022 03:00,0,0,0,N/A,n/e,n/e,5519,5519,5519
08.04.2022 03:00 - 08.04.2022 04:00,0,0,0,N/A,n/e,n/e,5397,5397,5397
08.04.2022 04:00 - 08.04.2022 05:00,0,0,0,N/A,n/e,n/e,5370,5370,5370
08.04.2022 05:00 - 08.04.2022 06:00,0,0,0,N/A,n/e,n/e,5354,5354,5354
08.04.2022 06:00 - 08.04.2022 07:00,1,1,1,N/A,n/e,n/e,5351,5351,5351
08.04.2022 07:00 - 08.04.2022 08:00,686,686,686,N/A,n/e,n/e,5212,5212,5212
08.04.2022 08:00 - 08.04.2022 09:00,2935,2935,2883,N/A,n/e,n/e,4985,5108,4985
08.04.2022 09:00 - 08.04.2022 10:00,5643,5643,5606,N/A,n/e,n/e,5030,5117,5030
08.04.2022 10:00 - 08.04.2022 11:00,7428,7428,7411,N/A,n/e,n/e,5158,5248,5158
08.04.2022 11:00 - 08.04.2022 12:00,8778,8778,8781,N/A,n/e,n/e,5245,5311,5245
08.04.2022 12:00 - 08.04.2022 13:00,9453,9453,9411,N/A,n/e,n/e,5567,5639,5567
08.04.2022 13:00 - 08.04.2022 14:00,9527,9527,9498,N/A,n/e,n/e,5870,5923,5870
08.04.2022 14:00 - 08.04.2022 15:00,9144,9144,9091,N/A,n/e,n/e,6099,6165,6099
08.04.2022 15:00 - 08.04.2022 16:00,8220,8220,8218,N/A,n/e,n/e,6154,6217,6154
08.04.2022 16:00 - 08.04.2022 17:00,6687,6687,6651,N/A,n/e,n/e,6175,6215,6175
08.04.2022 17:00 - 08.04.2022 18:00,4360,4360,4211,N/A,n/e,n/e,6123,6153,6123
08.04.2022 18:00 - 08.04.2022 19:00,1777,1777,1701,N/A,n/e,n/e,5932,5937,5932
08.04.2022 19:00 - 08.04.2022 20:00,137,137,137,N/A,n/e,n/e,5648,5633,5648
08.04.2022 20:00 - 08.04.2022 21:00,0,0,0,N/A,n/e,n/e,5403,5402,5403
08.04.2022 21:00 - 08.04.2022 22:00,0,0,0,N/A,n/e,n/e,5246,5226,5246
08.04.2022 22:00 - 08.04.2022 23:00,0,0,0,N/A,n/e,n/e,5135,5115,5135
08.04.2022 23:00 - 09.04.2022 00:00,0,0,0,N/A,n/e,n/e,5061,5080,5061
09.04.2022 00:00 - 09.04.2022 01:00,0,0,0,N/A,n/e,n/e,5097,5097,5097
09.04.2022 01:00 - 09.04.2022 02:00,0,0,0,N/A,n/e,n/e,5159,5159,5159
09.04.2022 02:00 - 09.04.2022 03:00,0,0,0,N/A,n/e,n/e,5205,5205,5205
09.04.2022 03:00 - 09.04.2022 04:00,0,0,0,N/A,n/e,n/e,5230,5230,5230
09.04.2022 04:00 - 09.04.2022 05:00,0,0,0,N/A,n/e,n/e,5218,5218,5218
09.04.2022 05:00 - 09.04.2022 06:00,0,0,0,N/A,n/e,n/e,5206,5206,5206
09.04.2022 06:00 - 09.04.2022 07:00,1,1,1,N/A,n/e,n/e,5136,5136,5136
09.04.2022 07:00 - 09.04.2022 08:00,584,584,584,N/A,n/e,n/e,5048,5048,5048
09.04.2022 08:00 - 09.04.2022 09:00,2427,2427,2430,N/A,n/e,n/e,4961,4982,4961
09.04.2022 09:00 - 09.04.2022 10:00,4755,4755,4742,N/A,n/e,n/e,5150,5062,5150
09.04.2022 10:00 - 09.04.2022 11:00,6620,6620,6670,N/A,n/e,n/e,5537,5441,5537
09.04.2022 11:00 - 09.04.2022 12:00,7953,7953,7961,N/A,n/e,n/e,5863,5808,5863
09.04.2022 12:00 - 09.04.2022 13:00,8522,8522,8526,N/A,n/e,n/e,6191,6109,6191
09.04.2022 13:00 - 09.04.2022 14:00,8440,8440,8393,N/A,n/e,n/e,6392,6356,6392
09.04.2022 14:00 - 09.04.2022 15:00,7870,7870,7887,N/A,n/e,n/e,6597,6534,6597
09.04.2022 15:00 - 09.04.2022 16:00,6773,6773,6800,N/A,n/e,n/e,6636,6568,6636
09.04.2022 16:00 - 09.04.2022 17:00,5278,5278,5298,N/A,n/e,n/e,6505,6489,6505
09.04.2022 17:00 - 09.04.2022 18:00,3455,3455,3285,N/A,n/e,n/e,6230,6214,6230
09.04.2022 18:00 - 09.04.2022 19:00,1523,1523,1395,N/A,n/e,n/e,6126,6083,6126
09.04.2022 19:00 - 09.04.2022 20:00,150,150,135,N/A,n/e,n/e,6054,5969,6054
09.04.2022 20:00 - 09.04.2022 21:00,0,0,0,N/A,n/e,n/e,6048,5990,6048
09.04.2022 21:00 - 09.04.2022 22:00,0,0,0,N/A,n/e,n/e,6003,5972,6003
09.04.2022 22:00 - 09.04.2022 23:00,0,0,0,N/A,n/e,n/e,5892,5919,5892
09.04.2022 23:00 - 10.04.2022 00:00,0,0,0,N/A,n/e,n/e,5667,5683,5667
10.04.2022 00:00 - 10.04.2022 01:00,0,0,0,N/A,n/e,n/e,5488,N/A,5488
10.04.2022 01:00 - 10.04.2022 02:00,0,0,0,N/A,n/e,n/e,5373,N/A,5373
10.04.2022 02:00 - 10.04.2022 03:00,0,0,0,N/A,n/e,n/e,5215,N/A,5215
10.04.2022 03:00 - 10.04.2022 04:00,0,0,0,N/A,n/e,n/e,4993,N/A,4993
10.04.2022 04:00 - 10.04.2022 05:00,0,0,0,N/A,n/e,n/e,4778,N/A,4778
10.04.2022 05:00 - 10.04.2022 06:00,0,0,0,N/A,n/e,n/e,4440,N/A,4440
10.04.2022 06:00 - 10.04.2022 07:00,1,1,1,N/A,n/e,n/e,4673,N/A,4673
10.04.2022 07:00 - 10.04.2022 08:00,686,686,686,N/A,n/e,n/e,4972,N/A,4972
10.04.2022 08:00 - 10.04.2022 09:00,2963,2963,2963,N/A,n/e,n/e,5321,N/A,5321
10.04.2022 09:00 - 10.04.2022 10:00,5890,5890,5890,N/A,n/e,n/e,6047,N/A,6047
10.04.2022 10:00 - 10.04.2022 11:00,7839,7839,7839,N/A,n/e,n/e,6579,N/A,6579
10.04.2022 11:00 - 10.04.2022 12:00,8983,8983,8983,N/A,n/e,n/e,6909,N/A,6909
10.04.2022 12:00 - 10.04.2022 13:00,9533,9533,9533,N/A,n/e,n/e,7062,N/A,7062
10.04.2022 13:00 - 10.04.2022 14:00,9658,9658,9658,N/A,n/e,n/e,7127,N/A,7127
10.04.2022 14:00 - 10.04.2022 15:00,9493,9493,9493,N/A,n/e,n/e,7043,N/A,7043
10.04.2022 15:00 - 10.04.2022 16:00,8846,8846,8846,N/A,n/e,n/e,6938,N/A,6938
10.04.2022 16:00 - 10.04.2022 17:00,7450,7450,7450,N/A,n/e,n/e,6773,N/A,6773
10.04.2022 17:00 - 10.04.2022 18:00,5104,5104,5104,N/A,n/e,n/e,6557,N/A,6557
10.04.2022 18:00 - 10.04.2022 19:00,2264,2264,2264,N/A,n/e,n/e,6091,N/A,6091
10.04.2022 19:00 - 10.04.2022 20:00,260,260,260,N/A,n/e,n/e,5200,N/A,5200
10.04.2022 20:00 - 10.04.2022 21:00,0,0,0,N/A,n/e,n/e,4179,N/A,4179
10.04.2022 21:00 - 10.04.2022 22:00,0,0,0,N/A,n/e,n/e,3606,N/A,3606
10.04.2022 22:00 - 10.04.2022 23:00,0,0,0,N/A,n/e,n/e,3079,N/A,3079
10.04.2022 23:00 - 11.04.2022 00:00,0,0,0,N/A,n/e,n/e,2593,N/A,2593
11.04.2022 00:00 - 11.04.2022 01:00,0,0,0,N/A,n/e,n/e,3123,3123,3123
11.04.2022 01:00 - 11.04.2022 02:00,0,0,0,N/A,n/e,n/e,2803,2803,2803
11.04.2022 02:00 - 11.04.2022 03:00,0,0,0,N/A,n/e,n/e,2543,2543,2543
11.04.2022 03:00 - 11.04.2022 04:00,0,0,0,N/A,n/e,n/e,2301,2301,2301
11.04.2022 04:00 - 11.04.2022 05:00,0,0,0,N/A,n/e,n/e,2032,2032,2032
11.04.2022 05:00 - 11.04.2022 06:00,0,0,0,N/A,n/e,n/e,1651,1651,1651
11.04.2022 06:00 - 11.04.2022 07:00,4,4,4,N/A,n/e,n/e,1386,1386,1386
11.04.2022 07:00 - 11.04.2022 08:00,892,892,892,N/A,n/e,n/e,1193,1193,1193
11.04.2022 08:00 - 11.04.2022 09:00,3481,3481,3501,N/A,n/e,n/e,980,1065,980
11.04.2022 09:00 - 11.04.2022 10:00,6471,6471,6510,N/A,n/e,n/e,880,944,880
11.04.2022 10:00 - 11.04.2022 11:00,8097,8097,8170,N/A,n/e,n/e,801,850,801
11.04.2022 11:00 - 11.04.2022 12:00,9285,9285,9447,N/A,n/e,n/e,785,826,785
11.04.2022 12:00 - 11.04.2022 13:00,9764,9764,9944,N/A,n/e,n/e,819,864,819
11.04.2022 13:00 - 11.04.2022 14:00,9808,9808,9967,N/A,n/e,n/e,839,889,839
11.04.2022 14:00 - 11.04.2022 15:00,9677,9677,9776,N/A,n/e,n/e,870,901,870
11.04.2022 15:00 - 11.04.2022 16:00,9052,9052,9139,N/A,n/e,n/e,870,887,870
11.04.2022 16:00 - 11.04.2022 17:00,7561,7561,7646,N/A,n/e,n/e,864,879,864
11.04.2022 17:00 - 11.04.2022 18:00,5217,5217,5100,N/A,n/e,n/e,878,890,878
11.04.2022 18:00 - 11.04.2022 19:00,2309,2309,2195,N/A,n/e,n/e,872,869,872
11.04.2022 19:00 - 11.04.2022 20:00,263,263,241,N/A,n/e,n/e,835,820,835
11.04.2022 20:00 - 11.04.2022 21:00,0,0,0,N/A,n/e,n/e,803,789,803
11.04.2022 21:00 - 11.04.2022 22:00,0,0,0,N/A,n/e,n/e,732,719,732
11.04.2022 22:00 - 11.04.2022 23:00,0,0,0,N/A,n/e,n/e,717,704,717
11.04.2022 23:00 - 12.04.2022 00:00,0,0,0,N/A,n/e,n/e,734,734,734
12.04.2022 00:00 - 12.04.2022 01:00,0,0,0,N/A,n/e,n/e,753,753,753
12.04.2022 01:00 - 12.04.2022 02:00,0,0,0,N/A,n/e,n/e,754,754,754
12.04.2022 02:00 - 12.04.2022 03:00,0,0,0,N/A,n/e,n/e,795,795,795
12.04.2022 03:00 - 12.04.2022 04:00,0,0,0,N/A,n/e,n/e,781,781,781
12.04.2022 04:00 - 12.04.2022 05:00,0,0,0,N/A,n/e,n/e,781,781,781
12.04.2022 05:00 - 12.04.2022 06:00,0,0,0,N/A,n/e,n/e,788,788,788
12.04.2022 06:00 - 12.04.2022 07:00,7,7,7,N/A,n/e,n/e,806,806,806
12.04.2022 07:00 - 12.04.2022 08:00,905,905,905,N/A,n/e,n/e,842,842,842
12.04.2022 08:00 - 12.04.2022 09:00,3527,3527,3531,N/A,n/e,n/e,871,876,871
12.04.2022 09:00 - 12.04.2022 10:00,6280,6280,6262,N/A,n/e,n/e,849,838,849
12.04.2022 10:00 - 12.04.2022 11:00,7909,7909,7978,N/A,n/e,n/e,832,828,832
12.04.2022 11:00 - 12.04.2022 12:00,9235,9235,9277,N/A,n/e,n/e,842,854,842
12.04.2022 12:00 - 12.04.2022 13:00,9910,9910,9953,N/A,n/e,n/e,909,943,909
12.04.2022 13:00 - 12.04.2022 14:00,9951,9951,10052,N/A,n/e,n/e,978,1021,978
12.04.2022 14:00 - 12.04.2022 15:00,9696,9696,9718,N/A,n/e,n/e,1059,1095,1059
12.04.2022 15:00 - 12.04.2022 16:00,8832,8832,8874,N/A,n/e,n/e,1066,1107,1066
12.04.2022 16:00 - 12.04.2022 17:00,7172,7172,7174,N/A,n/e,n/e,1100,1133,1100
12.04.2022 17:00 - 12.04.2022 18:00,4826,4826,4607,N/A,n/e,n/e,1156,1217,1156
12.04.2022 18:00 - 12.04.2022 19:00,2080,2080,1893,N/A,n/e,n/e,1108,1146,1108
12.04.2022 19:00 - 12.04.2022 20:00,239,239,206,N/A,n/e,n/e,976,1018,976
12.04.2022 20:00 - 12.04.2022 21:00,0,0,0,N/A,n/e,n/e,933,976,933
12.04.2022 21:00 - 12.04.2022 22:00,0,0,0,N/A,n/e,n/e,910,937,910
12.04.2022 22:00 - 12.04.2022 23:00,0,0,0,N/A,n/e,n/e,890,930,890
12.04.2022 23:00 - 13.04.2022 00:00,0,0,0,N/A,n/e,n/e,895,931,895
13.04.2022 00:00 - 13.04.2022 01:00,0,0,0,N/A,n/e,n/e,982,982,982
13.04.2022 01:00 - 13.04.2022 02:00,0,0,0,N/A,n/e,n/e,959,959,959
13.04.2022 02:00 - 13.04.2022 03:00,0,0,0,N/A,n/e,n/e,919,919,919
